Video,Sigma,Method,pre_delta_psnr,post_delta_psnr,codec_gain_psnr,win_rate_psnr,pre_delta_msssim,post_delta_msssim,codec_gain_msssim,win_rate_msssim,pre_delta_psnrb,post_delta_psnrb,codec_gain_psnrb,win_rate_psnrb,pre_delta_epsnr,post_delta_epsnr,codec_gain_epsnr,win_rate_epsnr,pre_delta_ssim,post_delta_ssim,codec_gain_ssim,win_rate_ssim,pre_delta_gbim,post_delta_gbim,codec_gain_gbim,win_rate_gbim,pre_delta_mepr,post_delta_mepr,codec_gain_mepr,win_rate_mepr
stefan,0,gaussian,nan,-4.6219166000000005,nan,0.0,nan,nan,nan,nan,-127.03537124284964,-5.234983213500046,121.80038802934959,0.0,-131.00505783334904,-5.744770069476285,125.26028776387275,0.0,-0.18776700000000002,-0.11455819999999999,0.07320880000000003,0.0,9.696544669327599,7.47310575355601,-2.223438915771589,1.0,-0.5173129262881584,-0.3978215931188559,0.1194913331693025,0.0
stefan,0,prop,nan,-0.055282400000000106,nan,0.2,nan,nan,nan,nan,-98.55322199410965,0.015769677405638304,98.56899167151529,0.8,-98.26666782117103,-0.0012612661093861278,98.26540655506165,0.6,-0.001346999999999987,-0.0005223999999999895,0.0008245999999999976,0.2,0.2317874894696761,0.07975458069062817,-0.1520329087790479,1.0,-0.016020716817971348,-0.004079405976805206,0.011941310841166142,0.0
stefan,5,nr,nan,-0.002825399999999689,nan,0.2,nan,nan,nan,nan,nan,0.002972279496526653,nan,0.6,nan,-0.00015120854245509463,nan,0.6,nan,-6.779999999999564e-05,nan,0.6,nan,0.028115680917029096,nan,0.6,nan,-0.00311742279172047,nan,0.4
stefan,5,hqdn3d,0.34530300000000125,0.014559000000001276,-0.330744,0.6,nan,nan,nan,nan,0.6705694863155927,0.012982183953164394,-0.6575873023624282,0.6,0.01702916316292402,0.012483963763613559,-0.004545199399310463,0.6,0.006781999999999955,-0.0003307999999999867,-0.007112799999999942,0.2,0.7563633072910321,0.09808152849667487,-0.6582817787943572,0.8,0.032319276391396534,-0.006661211031799152,-0.03898048742319569,0.0
stefan,5,dwt,-0.9686620000000019,-0.21423019999999865,0.7544318000000032,0.0,nan,nan,nan,nan,4.23308351101603,-0.16789114404224534,-4.400974655058276,0.2,-3.2154881921087863,-0.2847579152031351,2.9307302769056514,0.0,0.030066000000000037,-0.002075199999999988,-0.03214120000000002,0.0,1.9860676621366036,1.0292804123836607,-0.9567872497529428,1.0,0.042647440686509164,-0.09554368199504151,-0.13819112268155068,0.0
stefan,5,gaussian,-12.071372,-4.471277,7.6000950000000005,0.0,nan,nan,nan,nan,-7.070089309114987,-4.9450808388613225,2.1250084702536647,0.0,-15.881610891375047,-5.487470038362873,10.394140853012175,0.0,-0.133046,-0.11230179999999998,0.020744200000000018,0.0,12.53722858598009,7.691882195552154,-4.845346390427936,1.0,-0.26675454624956796,-0.4057907079520383,-0.13903616170247035,0.0
stefan,5,prop,0.7642990000000012,-0.0505203999999992,-0.8148194000000004,0.2,nan,nan,nan,nan,4.117724062958626,-0.018116866199499527,-4.1358409291581255,0.2,0.5552440062747621,-0.03676883038696843,-0.5920128366617305,0.0,0.015807999999999933,0.000749999999999984,-0.01505799999999995,0.8,1.1746940979056788,0.1464654706649494,-1.0282286272407295,1.0,0.043019104254198415,-0.009848014395531669,-0.05286711864973008,0.0
stefan,10,nr,nan,0.0025938000000003568,nan,0.6,nan,nan,nan,nan,nan,0.01487620969769452,nan,0.8,nan,0.019222305766205493,nan,0.8,nan,-0.00013899999999997804,nan,0.8,nan,0.02272546637181705,nan,0.4,nan,0.00229741017368279,nan,0.6
stefan,10,hqdn3d,0.066670000000002,0.023557800000000385,-0.04311220000000162,0.8,nan,nan,nan,nan,0.12326714063855349,0.01863481538100089,-0.10463232525755259,0.6,0.006756034111258913,0.025662121486036683,0.01890608737477777,0.8,9.999999999998899e-05,3.8000000000204538e-06,-9.619999999996854e-05,0.4,0.4404072311426255,0.034390221886062736,-0.40601700925656276,0.4,0.009183211891471532,0.0011314365163499485,-0.008051775375121584,0.8
stefan,10,dwt,1.6800630000000005,0.15485479999999968,-1.525208200000001,0.8,nan,nan,nan,nan,3.6858971579043676,0.2793888212895233,-3.406508336614844,1.0,0.20216168261140055,0.08630490121541427,-0.11585678139598628,0.4,0.05105799999999994,0.00875220000000001,-0.04230579999999993,0.8,3.3747716134885373,1.2304430689209656,-2.1443285445675717,1.0,0.1907713947954347,-0.0705453256646265,-0.2613167204600612,0.0
stefan,10,gaussian,-6.151128999999997,-3.7500954,2.401033599999997,0.0,nan,nan,nan,nan,-1.2008298944140243,-4.053082399826097,-2.852252505412073,0.0,-9.962141991876472,-4.720629951027844,5.241512040848628,0.0,-0.05937999999999999,-0.0994424,-0.04006240000000001,0.0,16.71949583419399,8.272114400824606,-8.447381433369383,1.0,-0.04239798999349331,-0.38364503854086374,-0.3412470485473704,0.0
stefan,10,prop,2.1391120000000043,-0.03873180000000076,-2.177843800000005,0.2,nan,nan,nan,nan,6.17377023104579,0.14516551083140997,-6.02860472021438,1.0,1.5467595403275354,0.03370297605630057,-1.5130565642712348,0.6,0.048705999999999916,0.004699599999999982,-0.04400639999999993,1.0,4.465201238021756,0.6953058340016032,-3.7698954040201524,1.0,0.12411520218773209,-0.006600725683896735,-0.13071592787162883,0.2
stefan,15,nr,nan,0.0034053999999997587,nan,0.6,nan,nan,nan,nan,nan,-0.0052180061546884815,nan,0.2,nan,0.0065040558699323014,nan,0.6,nan,8.420000000002315e-05,nan,0.6,nan,-0.0405538952577114,nan,0.2,nan,-0.0006279015251790642,nan,0.4
stefan,15,hqdn3d,0.02076500000000081,0.0028407999999998878,-0.017924200000000924,0.6,nan,nan,nan,nan,0.04054876867687085,0.014779637075098861,-0.025769131601771987,0.6,0.0035235877447270525,0.01364435840495588,0.010120770660228828,0.4,-0.001443000000000083,-0.0003801999999999861,0.001062800000000097,0.2,0.30157615651300773,-0.03875594583566446,-0.34033210234867217,0.2,0.003918783139022608,0.004511566735164929,0.0005927835961423208,1.0
stefan,15,dwt,1.859183999999999,0.34890459999999945,-1.5102793999999995,1.0,nan,nan,nan,nan,2.639712824838149,0.5045037302554164,-2.135209094582733,1.0,0.964793975638905,0.20634482352525935,-0.7584491521136456,0.8,0.041013999999999995,0.01869160000000001,-0.022322399999999985,1.0,4.142379060755918,1.4786710408009516,-2.6637080199549663,1.0,0.13902074456205116,-0.008655454084220703,-0.14767619864627185,0.4
stefan,15,gaussian,-2.7294850000000004,-2.937107200000001,-0.20762220000000076,0.0,nan,nan,nan,nan,2.2198855266490654,-3.0325432212070274,-5.252428747856093,0.0,-6.5138954187107565,-3.9148525054642134,2.599042913246543,0.0,-0.009166000000000007,-0.07779499999999999,-0.06862899999999998,0.0,21.388596620525625,9.147152148995973,-12.241444471529652,1.0,0.10522205765579773,-0.3164088168998241,-0.4216308745556218,0.0
stefan,15,prop,3.047983000000002,0.09657599999999888,-2.9514070000000032,0.8,nan,nan,nan,nan,7.2460707479930875,0.20946428142119516,-7.036606466571892,0.8,1.8943469379317897,-0.09056861338127362,-1.9849155513130632,0.2,0.06557399999999991,0.01195520000000001,-0.0536187999999999,1.0,8.888868458542927,1.6728134348193222,-7.216055023723604,1.0,0.15134403100674254,0.010878187929889326,-0.14046584307685323,0.4
